stamp,face_id,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,pred_x,pred_y,pred_z,pred_qx,pred_qy,pred_qz,pred_qw,pos_err,ang_err_deg,image_error,object_error,weight
1767066191.759965,10,-0.134853,-0.028009,0.630714,0.541706,0.632168,-0.024513,0.553460,-0.134739,-0.027305,0.630870,0.541838,0.631016,-0.026027,0.554575,0.000730,0.253165,0.000000,1.121713,0.891494
1767066191.759965,13,-0.134853,-0.028009,0.630714,0.541706,0.632168,-0.024513,0.553460,-0.135454,-0.028911,0.631565,0.541322,0.632108,-0.022622,0.553983,0.001378,0.229150,0.000000,1.678676,0.595708
1767066191.793216,10,-0.134697,-0.028083,0.630316,0.541853,0.632765,-0.024608,0.552629,-0.133869,-0.027578,0.628724,0.542528,0.634526,-0.026362,0.549859,0.001864,0.433420,0.000000,1.302834,0.767558
1767066191.793216,13,-0.134697,-0.028083,0.630316,0.541853,0.632765,-0.024608,0.552629,-0.135440,-0.028912,0.631524,0.541371,0.632122,-0.022572,0.553922,0.001643,0.291350,0.000000,1.713179,0.583710
1767066191.826855,10,-0.134618,-0.028067,0.630103,0.541852,0.632875,-0.024976,0.552487,-0.134077,-0.027376,0.629318,0.541526,0.633622,-0.027211,0.551844,0.001178,0.282345,0.000000,1.242325,0.804942
1767066191.826855,13,-0.134618,-0.028067,0.630103,0.541852,0.632875,-0.024976,0.552487,-0.135160,-0.028944,0.630674,0.542278,0.632194,-0.023052,0.552932,0.001178,0.244239,0.000000,1.644998,0.607903
1767066191.860214,10,-0.134621,-0.028139,0.629743,0.542194,0.632700,-0.024997,0.552351,-0.134315,-0.027550,0.629010,0.543256,0.631790,-0.025542,0.552325,0.000989,0.171943,0.000000,1.213712,0.823919
1767066191.860214,13,-0.134621,-0.028139,0.629743,0.542194,0.632700,-0.024997,0.552351,-0.134959,-0.028923,0.629820,0.541910,0.633239,-0.024462,0.552036,0.000857,0.099786,0.000000,1.315645,0.760083
1767066191.893794,10,-0.134626,-0.028172,0.629843,0.542205,0.632897,-0.024420,0.552140,-0.133868,-0.027654,0.628201,0.542785,0.633939,-0.024082,0.550387,0.001882,0.245975,0.000000,1.233245,0.810869
1767066191.893794,13,-0.134626,-0.028172,0.629843,0.542205,0.632897,-0.024420,0.552140,-0.135671,-0.028953,0.632307,0.541442,0.632041,-0.023225,0.553918,0.002788,0.278486,0.000000,1.680831,0.594944
1767066191.927237,10,-0.134505,-0.028162,0.629119,0.542218,0.632611,-0.023759,0.552484,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.002096,0.149871,0.000000,1.155326,0.865557
1767066191.927237,13,-0.134505,-0.028162,0.629119,0.542218,0.632611,-0.023759,0.552484,-0.135058,-0.028878,0.630259,0.540979,0.632135,-0.022909,0.554277,0.001455,0.273511,0.000000,1.681514,0.594702
1767066191.960483,10,-0.134683,-0.028170,0.629883,0.542183,0.632571,-0.023832,0.552561,-0.134202,-0.027535,0.629195,0.542398,0.632728,-0.025093,0.552114,0.001052,0.156372,0.000000,1.187538,0.842078
1767066191.960483,13,-0.134683,-0.028170,0.629883,0.542183,0.632571,-0.023832,0.552561,-0.135762,-0.029076,0.632598,0.541776,0.632237,-0.022282,0.553407,0.003059,0.211119,0.000000,1.658389,0.602995
1767066191.994175,10,-0.134789,-0.028102,0.630513,0.541884,0.632550,-0.024293,0.552858,-0.134405,-0.027442,0.630520,0.541907,0.632880,-0.026209,0.552370,0.000764,0.229691,0.000000,1.199782,0.833485
1767066191.994175,13,-0.134789,-0.028102,0.630513,0.541884,0.632550,-0.024293,0.552858,-0.135571,-0.028872,0.631942,0.540979,0.632024,-0.022955,0.554400,0.001801,0.262919,0.000000,1.678332,0.595830
1767066192.027543,10,-0.134531,-0.028115,0.629421,0.542059,0.632732,-0.023674,0.552504,-0.133879,-0.027582,0.627448,0.542290,0.632807,-0.023739,0.552189,0.002145,0.046177,0.000000,1.190397,0.840056
1767066192.027543,13,-0.134531,-0.028115,0.629421,0.542059,0.632732,-0.023674,0.552504,-0.134882,-0.028929,0.629746,0.542245,0.633168,-0.021714,0.551903,0.000945,0.241100,0.000000,1.756001,0.569476
1767066192.060968,10,-0.134478,-0.028096,0.629706,0.542070,0.633105,-0.023814,0.552061,-0.134013,-0.027566,0.629762,0.542256,0.634456,-0.024771,0.550281,0.000708,0.279382,0.000000,1.074780,0.930423
1767066192.060968,13,-0.134478,-0.028096,0.629706,0.542070,0.633105,-0.023814,0.552061,-0.135061,-0.028863,0.630312,0.541817,0.632178,-0.022782,0.553414,0.001138,0.223888,0.000000,1.642270,0.608913
1767066192.094465,10,-0.134414,-0.028145,0.629016,0.542409,0.632680,-0.023794,0.552216,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.001973,0.130561,0.000000,1.155326,0.865557
1767066192.094465,13,-0.134414,-0.028145,0.629016,0.542409,0.632680,-0.023794,0.552216,-0.134953,-0.028960,0.630054,0.542426,0.631899,-0.024885,0.553044,0.001426,0.180599,0.000000,1.647657,0.606923
1767066192.127870,10,-0.134271,-0.028103,0.628373,0.542243,0.632997,-0.023450,0.552030,-0.133436,-0.027509,0.625797,0.541976,0.633487,-0.024300,0.551693,0.002773,0.122777,0.000000,1.077361,0.928194
1767066192.127870,13,-0.134271,-0.028103,0.628373,0.542243,0.632997,-0.023450,0.552030,-0.135164,-0.028880,0.630655,0.542137,0.633228,-0.021158,0.551961,0.002570,0.264374,0.000000,1.590124,0.628882
1767066192.161366,10,-0.134403,-0.028047,0.629111,0.541955,0.632965,-0.024369,0.552311,-0.134191,-0.027348,0.629561,0.541445,0.633368,-0.027349,0.552209,0.000859,0.349742,0.000000,1.141282,0.876208
1767066192.161366,13,-0.134403,-0.028047,0.629111,0.541955,0.632965,-0.024369,0.552311,-0.135019,-0.028926,0.630181,0.541829,0.632279,-0.022798,0.553286,0.001515,0.226468,0.000000,1.645448,0.607737
1767066192.194719,10,-0.134462,-0.028092,0.629438,0.541994,0.633021,-0.024095,0.552220,-0.133873,-0.027624,0.628440,0.542708,0.633700,-0.024264,0.550730,0.001249,0.205561,0.000000,1.073897,0.931188
1767066192.194719,13,-0.134462,-0.028092,0.629438,0.541994,0.633021,-0.024095,0.552220,-0.135529,-0.028935,0.631811,0.540992,0.632125,-0.022971,0.554272,0.002735,0.309238,0.000000,1.687315,0.592658
1767066192.228237,10,-0.134452,-0.028025,0.629941,0.541603,0.633481,-0.025222,0.552025,-0.133735,-0.027274,0.629475,0.540657,0.635242,-0.029045,0.550739,0.001137,0.515902,0.000000,1.116186,0.895908
1767066192.228237,13,-0.134452,-0.028025,0.629941,0.541603,0.633481,-0.025222,0.552025,-0.135544,-0.029031,0.631896,0.541850,0.632154,-0.022764,0.553410,0.002455,0.358371,0.000000,1.738770,0.575119
1767066192.261729,10,-0.134656,-0.028022,0.629975,0.541889,0.632677,-0.025025,0.552675,-0.134399,-0.027382,0.628779,0.542498,0.631411,-0.026057,0.553478,0.001381,0.219907,0.000000,1.120951,0.892100
1767066192.261729,13,-0.134656,-0.028022,0.629975,0.541889,0.632677,-0.025025,0.552675,-0.135540,-0.028993,0.631888,0.541833,0.632139,-0.022842,0.553440,0.002321,0.272248,0.000000,1.715712,0.582848
1767066192.295095,10,-0.134764,-0.028116,0.630582,0.542079,0.632883,-0.024665,0.552269,-0.134055,-0.027513,0.629565,0.542231,0.634097,-0.026651,0.550633,0.001379,0.326483,0.000000,1.225122,0.816245
1767066192.295095,13,-0.134764,-0.028116,0.630582,0.542079,0.632883,-0.024665,0.552269,-0.135935,-0.029113,0.633259,0.542407,0.631861,-0.021046,0.553266,0.003087,0.447348,0.000000,1.606661,0.622409
1767066192.328602,10,-0.134951,-0.028028,0.631198,0.541825,0.632388,-0.025363,0.553053,-0.134744,-0.027225,0.631413,0.541565,0.631602,-0.028343,0.554060,0.000857,0.372753,0.000000,1.199939,0.833376
1767066192.328602,13,-0.134951,-0.028028,0.631198,0.541825,0.632388,-0.025363,0.553053,-0.135671,-0.028953,0.632307,0.541442,0.632041,-0.023225,0.553918,0.001614,0.270862,0.000000,1.680831,0.594944
1767066192.361961,10,-0.134811,-0.028092,0.630699,0.541842,0.632621,-0.024654,0.552803,-0.134053,-0.027590,0.629037,0.542490,0.633509,-0.024363,0.551160,0.001894,0.228963,0.000000,1.146086,0.872535
1767066192.361961,13,-0.134811,-0.028092,0.630699,0.541842,0.632621,-0.024654,0.552803,-0.135551,-0.028939,0.631878,0.540980,0.632050,-0.022988,0.554370,0.001630,0.287554,0.000000,1.604501,0.623247
1767066192.395462,10,-0.134603,-0.028078,0.629678,0.541894,0.632605,-0.024129,0.552792,-0.133893,-0.027518,0.627393,0.542298,0.632891,-0.023722,0.552086,0.002458,0.109248,0.000000,1.170412,0.854400
1767066192.395462,13,-0.134603,-0.028078,0.629678,0.541894,0.632605,-0.024129,0.552792,-0.135178,-0.028892,0.630686,0.541440,0.632126,-0.023146,0.553827,0.001418,0.180244,0.000000,1.770328,0.564867
1767066192.428963,10,-0.134570,-0.028047,0.629986,0.541829,0.632993,-0.024494,0.552396,-0.134097,-0.027364,0.629984,0.541379,0.633801,-0.026719,0.551807,0.000830,0.284186,0.000000,1.107870,0.902633
1767066192.428963,13,-0.134570,-0.028047,0.629986,0.541829,0.632993,-0.024494,0.552396,-0.135165,-0.028943,0.630698,0.542274,0.632978,-0.022409,0.552065,0.001290,0.247305,0.000000,1.572455,0.635948
1767066192.462354,10,-0.134619,-0.028132,0.630091,0.542122,0.632904,-0.024016,0.552231,-0.134075,-0.027629,0.629031,0.542447,0.633600,-0.024338,0.551098,0.001293,0.161186,0.000000,1.210513,0.826096
1767066192.462354,13,-0.134619,-0.028132,0.630091,0.542122,0.632904,-0.024016,0.552231,-0.135471,-0.029014,0.631776,0.542519,0.631693,-0.022202,0.553303,0.002084,0.282180,0.000000,1.653920,0.604624
1767066192.495879,10,-0.134401,-0.028120,0.629062,0.542345,0.632635,-0.023373,0.552348,-0.133833,-0.027709,0.627233,0.543161,0.632775,-0.022436,0.551424,0.001959,0.178149,0.000000,1.101688,0.907698
1767066192.495879,13,-0.134401,-0.028120,0.629062,0.542345,0.632635,-0.023373,0.552348,-0.134767,-0.028746,0.629438,0.541737,0.631562,-0.022842,0.554192,0.000817,0.261387,0.000000,1.762742,0.567298
1767066192.529307,10,-0.134542,-0.028135,0.629263,0.542561,0.632244,-0.023695,0.552570,-0.134246,-0.027575,0.628301,0.543470,0.631560,-0.024539,0.552422,0.001152,0.163179,0.000000,1.175844,0.850453
1767066192.529307,13,-0.134542,-0.028135,0.629263,0.542561,0.632244,-0.023695,0.552570,-0.135299,-0.028977,0.631117,0.541890,0.632066,-0.023433,0.553442,0.002173,0.131162,0.000000,1.694594,0.590112
1767066192.562603,10,-0.134512,-0.028166,0.629132,0.542580,0.632461,-0.023545,0.552309,-0.133770,-0.027657,0.627060,0.543122,0.633121,-0.023715,0.551011,0.002259,0.179103,0.000000,1.159450,0.862478
1767066192.562603,13,-0.134512,-0.028166,0.629132,0.542580,0.632461,-0.023545,0.552309,-0.135540,-0.028993,0.631888,0.541833,0.632139,-0.022842,0.553440,0.003056,0.178793,0.000000,1.715712,0.582848
1767066192.596220,10,-0.134505,-0.028143,0.629516,0.542404,0.632766,-0.023964,0.552115,-0.133896,-0.027457,0.628662,0.541872,0.633645,-0.025601,0.551555,0.001253,0.230517,0.000000,1.096625,0.911889
1767066192.596220,13,-0.134505,-0.028143,0.629516,0.542404,0.632766,-0.023964,0.552115,-0.135390,-0.029101,0.631685,0.542658,0.632382,-0.022801,0.552354,0.002531,0.145894,0.000000,1.621764,0.616613
1767066192.629596,10,-0.134486,-0.028098,0.629151,0.542294,0.632777,-0.023894,0.552212,-0.133958,-0.027438,0.627452,0.542141,0.632451,-0.025822,0.552650,0.001897,0.230286,0.000000,1.238680,0.807311
1767066192.629596,13,-0.134486,-0.028098,0.629151,0.542294,0.632777,-0.023894,0.552212,-0.135150,-0.028882,0.630613,0.542186,0.633242,-0.021107,0.551900,0.001787,0.325926,0.000000,1.662601,0.601467
1767066192.663099,10,-0.134441,-0.028137,0.629022,0.542370,0.633140,-0.023866,0.551724,-0.133692,-0.027534,0.627164,0.542316,0.633897,-0.025805,0.550819,0.002092,0.260170,0.000000,1.283478,0.779133
1767066192.663099,13,-0.134441,-0.028137,0.629022,0.542370,0.633140,-0.023866,0.551724,-0.135271,-0.028966,0.631041,0.542635,0.633184,-0.021395,0.551513,0.002335,0.285778,0.000000,1.583998,0.631314
1767066192.696584,10,-0.134508,-0.028066,0.629656,0.541453,0.633627,-0.024186,0.552051,-0.133713,-0.027265,0.628719,0.539566,0.635771,-0.026602,0.551322,0.001467,0.436812,0.000000,1.245625,0.802810
1767066192.696584,13,-0.134508,-0.028066,0.629656,0.541453,0.633627,-0.024186,0.552051,-0.135654,-0.028922,0.632208,0.541312,0.632250,-0.022013,0.553857,0.002925,0.360532,0.000000,1.572339,0.635995
1767066192.729840,10,-0.134492,-0.028058,0.629235,0.541622,0.633033,-0.024424,0.552557,-0.133958,-0.027438,0.627452,0.542141,0.632451,-0.025822,0.552650,0.001962,0.183704,0.000000,1.238680,0.807311
1767066192.729840,13,-0.134492,-0.028058,0.629235,0.541622,0.633033,-0.024424,0.552557,-0.135191,-0.028891,0.630727,0.541392,0.632112,-0.023196,0.553888,0.001846,0.234369,0.000000,1.700608,0.588025
1767066192.763535,10,-0.134501,-0.028094,0.629222,0.541927,0.633108,-0.024023,0.552189,-0.133674,-0.027530,0.626984,0.542372,0.633224,-0.025271,0.551563,0.002452,0.168452,0.000000,1.150297,0.869341
1767066192.763535,13,-0.134501,-0.028094,0.629222,0.541927,0.633108,-0.024023,0.552189,-0.135644,-0.028942,0.632235,0.542190,0.633160,-0.021182,0.551987,0.003332,0.327916,0.000000,1.563100,0.639754
1767066192.796912,10,-0.134485,-0.028119,0.629292,0.542029,0.633212,-0.024095,0.551966,-0.133849,-0.027547,0.627974,0.542108,0.634050,-0.025368,0.550869,0.001571,0.215451,0.000000,1.136730,0.879717
1767066192.796912,13,-0.134485,-0.028119,0.629292,0.542029,0.633212,-0.024095,0.551966,-0.135398,-0.029029,0.631425,0.542218,0.632275,-0.022411,0.552925,0.002491,0.247547,0.000000,1.694505,0.590143
1767066192.830333,10,-0.134558,-0.028135,0.629308,0.542016,0.632812,-0.024307,0.552428,-0.133958,-0.027438,0.627452,0.542141,0.632451,-0.025822,0.552650,0.002071,0.180810,0.000000,1.238680,0.807311
1767066192.830333,13,-0.134558,-0.028135,0.629308,0.542016,0.632812,-0.024307,0.552428,-0.135513,-0.029092,0.631798,0.541813,0.632157,-0.022903,0.553436,0.002833,0.213049,0.000000,1.638366,0.610364
1767066192.863860,10,-0.134562,-0.028186,0.629354,0.542232,0.632883,-0.024080,0.552145,-0.133833,-0.027663,0.627525,0.542988,0.633593,-0.024529,0.550566,0.002037,0.222464,0.000000,1.290179,0.775087
1767066192.863860,13,-0.134562,-0.028186,0.629354,0.542232,0.632883,-0.024080,0.552145,-0.135540,-0.028993,0.631888,0.541833,0.632139,-0.022842,0.553440,0.002834,0.227004,0.000000,1.715712,0.582848
1767066192.897075,10,-0.134509,-0.028176,0.629476,0.542065,0.633151,-0.024256,0.551994,-0.133705,-0.027661,0.628084,0.542813,0.634712,-0.024803,0.549435,0.001688,0.359580,0.000000,1.218550,0.820648
1767066192.897075,13,-0.134509,-0.028176,0.629476,0.542065,0.633151,-0.024256,0.551994,-0.135474,-0.028847,0.631627,0.540570,0.631803,-0.024024,0.555006,0.002451,0.415970,0.000000,1.642290,0.608906
1767066192.930720,10,-0.134382,-0.028114,0.628965,0.541867,0.633174,-0.024790,0.552137,-0.133439,-0.027432,0.626323,0.541716,0.634070,-0.026580,0.551174,0.002888,0.255187,0.000000,1.171947,0.853281
1767066192.930720,13,-0.134382,-0.028114,0.628965,0.541867,0.633174,-0.024790,0.552137,-0.135429,-0.028937,0.631535,0.541500,0.631968,-0.023817,0.553920,0.002894,0.273924,0.000000,1.661642,0.601814
1767066192.964159,10,-0.134238,-0.028101,0.628382,0.541878,0.633315,-0.024377,0.551984,-0.133317,-0.027514,0.625717,0.541971,0.634248,-0.025003,0.550792,0.002881,0.188042,0.000000,1.127114,0.887222
1767066192.964159,13,-0.134238,-0.028101,0.628382,0.541878,0.633315,-0.024377,0.551984,-0.135260,-0.028942,0.630950,0.541772,0.632351,-0.022206,0.553283,0.002888,0.310511,0.000000,1.669737,0.598897
1767066192.997600,10,-0.134489,-0.028135,0.629288,0.542068,0.632985,-0.024186,0.552184,-0.134225,-0.027574,0.629189,0.542355,0.632820,-0.025069,0.552052,0.000628,0.109092,0.000000,1.244077,0.803809
1767066192.997600,13,-0.134489,-0.028135,0.629288,0.542068,0.632985,-0.024186,0.552184,-0.135401,-0.028960,0.631444,0.542222,0.632267,-0.022461,0.552928,0.002482,0.231141,0.000000,1.664262,0.600867
1767066193.031083,10,-0.134636,-0.028166,0.629877,0.542182,0.632799,-0.024224,0.552283,-0.134225,-0.027574,0.629189,0.542355,0.632820,-0.025069,0.552052,0.000997,0.102347,0.000000,1.244077,0.803809
1767066193.031083,13,-0.134636,-0.028166,0.629877,0.542182,0.632799,-0.024224,0.552283,-0.135550,-0.029068,0.632194,0.542270,0.632229,-0.023149,0.552896,0.002649,0.156449,0.000000,1.745360,0.572948
1767066193.064335,10,-0.134574,-0.028104,0.629471,0.542029,0.632749,-0.024196,0.552492,-0.133922,-0.027466,0.627535,0.542155,0.632980,-0.025226,0.552058,0.002140,0.131632,0.000000,1.110640,0.900382
1767066193.064335,13,-0.134574,-0.028104,0.629471,0.542029,0.632749,-0.024196,0.552492,-0.135390,-0.028902,0.631368,0.541381,0.632253,-0.022589,0.553761,0.002214,0.252627,0.000000,1.641546,0.609182
1767066193.097970,10,-0.134552,-0.028108,0.629488,0.542142,0.632840,-0.023946,0.552288,-0.134225,-0.027574,0.629189,0.542355,0.632820,-0.025069,0.552052,0.000695,0.133753,0.000000,1.244077,0.803809
1767066193.097970,13,-0.134552,-0.028108,0.629488,0.542142,0.632840,-0.023946,0.552288,-0.134937,-0.028829,0.629925,0.542173,0.633124,-0.021745,0.552023,0.000927,0.256125,0.000000,1.655318,0.604113
1767066193.131346,10,-0.134565,-0.028137,0.629715,0.542150,0.632966,-0.023689,0.552147,-0.133873,-0.027624,0.628440,0.542708,0.633700,-0.024264,0.550730,0.001538,0.204499,0.000000,1.073897,0.931188
1767066193.131346,13,-0.134565,-0.028137,0.629715,0.542150,0.632966,-0.023689,0.552147,-0.135662,-0.028995,0.632233,0.541313,0.632219,-0.022012,0.553890,0.002877,0.305565,0.000000,1.655777,0.603946
1767066193.164834,10,-0.134393,-0.028154,0.629033,0.542369,0.633449,-0.023574,0.551382,-0.133456,-0.027622,0.626399,0.542683,0.634679,-0.024878,0.549599,0.002846,0.292003,0.000000,1.177733,0.849089
1767066193.164834,13,-0.134393,-0.028154,0.629033,0.542369,0.633449,-0.023574,0.551382,-0.135298,-0.028930,0.631121,0.542567,0.633138,-0.021440,0.551632,0.002404,0.249841,0.000000,1.627353,0.614495
1767066193.198413,10,-0.134649,-0.028129,0.629877,0.542209,0.632955,-0.024455,0.552068,-0.134370,-0.027357,0.629733,0.542165,0.632487,-0.027762,0.552492,0.000833,0.385895,0.000000,1.320869,0.757077
1767066193.198413,13,-0.134649,-0.028129,0.629877,0.542209,0.632955,-0.024455,0.552068,-0.135512,-0.028987,0.631800,0.541832,0.632194,-0.022876,0.553376,0.002276,0.254235,0.000000,1.559694,0.641152
1767066193.231660,10,-0.134616,-0.028174,0.629654,0.542330,0.632959,-0.024152,0.551957,-0.133833,-0.027663,0.627525,0.542988,0.633593,-0.024529,0.550566,0.002325,0.195507,0.000000,1.290179,0.775087
1767066193.231660,13,-0.134616,-0.028174,0.629654,0.542330,0.632959,-0.024152,0.551957,-0.135532,-0.028920,0.631863,0.541831,0.632169,-0.022843,0.553407,0.002505,0.248139,0.000000,1.630672,0.613244
1767066193.265236,10,-0.134763,-0.028156,0.630211,0.542276,0.632577,-0.024128,0.552449,-0.134554,-0.027546,0.630282,0.542794,0.632034,-0.025167,0.552516,0.000649,0.147120,0.000000,1.215842,0.822475
1767066193.265236,13,-0.134763,-0.028156,0.630211,0.542276,0.632577,-0.024128,0.552449,-0.135399,-0.028975,0.631393,0.541383,0.632223,-0.022587,0.553794,0.001572,0.258915,0.000000,1.717022,0.582404
1767066193.298669,10,-0.134786,-0.028108,0.630607,0.541938,0.632691,-0.024748,0.552623,-0.134558,-0.027424,0.631244,0.541587,0.633310,-0.027157,0.552145,0.000962,0.293061,0.000000,1.205860,0.829283
1767066193.298669,13,-0.134786,-0.028108,0.630607,0.541938,0.632691,-0.024748,0.552623,-0.135158,-0.028959,0.630623,0.541441,0.632151,-0.023178,0.553796,0.000928,0.239774,0.000000,1.690976,0.591374
1767066193.332152,10,-0.134827,-0.028139,0.630995,0.542046,0.632953,-0.024418,0.552233,-0.134075,-0.027532,0.629762,0.542221,0.633855,-0.025374,0.550981,0.001567,0.208991,0.000000,1.086247,0.920601
1767066193.332152,13,-0.134827,-0.028139,0.630995,0.542046,0.632953,-0.024418,0.552233,-0.136019,-0.029092,0.633697,0.542107,0.632416,-0.022047,0.552887,0.003103,0.288599,0.000000,1.578206,0.633631
1767066193.365660,10,-0.134573,-0.028174,0.629619,0.542559,0.632771,-0.023978,0.551957,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.002587,0.137823,0.000000,1.155326,0.865557
1767066193.365660,13,-0.134573,-0.028174,0.629619,0.542559,0.632771,-0.023978,0.551957,-0.134902,-0.029006,0.629942,0.543304,0.632839,-0.024100,0.551140,0.000951,0.127719,0.000000,1.660999,0.602047
1767066193.398846,10,-0.134639,-0.028118,0.630072,0.542244,0.632752,-0.023921,0.552290,-0.134238,-0.027526,0.629875,0.542194,0.633075,-0.024645,0.551936,0.000742,0.099737,0.000000,1.098214,0.910569
1767066193.398846,13,-0.134639,-0.028118,0.630072,0.542244,0.632752,-0.023921,0.552290,-0.135432,-0.028907,0.631498,0.541334,0.632184,-0.022605,0.553886,0.001812,0.267022,0.000000,1.721643,0.580841
1767066193.432469,10,-0.134674,-0.028092,0.630301,0.542076,0.632730,-0.023882,0.552481,-0.134238,-0.027526,0.629875,0.542194,0.633075,-0.024645,0.551936,0.000832,0.115303,0.000000,1.098214,0.910569
1767066193.432469,13,-0.134674,-0.028092,0.630301,0.542076,0.632730,-0.023882,0.552481,-0.135440,-0.028912,0.631524,0.541371,0.632122,-0.022572,0.553922,0.001660,0.247398,0.000000,1.713179,0.583710
1767066193.465846,10,-0.134636,-0.028173,0.630035,0.542201,0.632951,-0.023725,0.552112,-0.133890,-0.027693,0.628194,0.542742,0.634030,-0.024056,0.550325,0.002043,0.249962,0.000000,1.290162,0.775096
